A§o,Mes,Nombre Servicio,Servicio en 67A,Cantidad,Senasa,Otros,Sin dato,RD,Haiti,Otros,Sin dato,Masculino,Femenino
2020,5,TERAPIA FISICA BASICA MAS MODALIDAD CINETICA,Otros servicios de im†genes,1,1,0,0,1,0,0,0,0,1
2020,6,BIOPSIA POR TOMOGRAFIA ,Tomograf°a,8,6,2,0,8,0,0,0,4,4
2020,6,BIOPSIA SONODIRIGIDA DE MAMAS,Sonograf°a,34,25,9,0,34,0,0,0,1,33
2020,6,BIOPSIA SONODIRIGIDA DE PROSTATA,Sonograf°a,11,11,0,0,10,0,1,0,11,0
2020,6,BIOPSIA SONODIRIGIDA DE TIROIDES,Sonograf°a,11,6,4,0,11,0,0,0,0,11
2020,6,BIOPSIA TOMODIRIGIDA HEPATICA,Sonograf°a,1,0,1,0,1,0,0,0,0,1
2020,6,COMPRESION FOCAL UNILATERAL,Otros servicios de im†genes,1,0,1,0,1,0,0,0,0,1
2020,6,DRENAJE PERCUTANEO DE ABSCESOS Y COLECCIONES LIQUIDA,Sonograf°a,1,1,0,0,1,0,0,0,0,1
2020,6,ECOCARDIOGRAMA,Otros servicios de im†genes,39,31,8,0,39,0,0,0,12,27
2020,6,GASTROSCOPIA A TRAVES DE ESTOMA ARTIFICIAL SOD,Endoscop°as G†strica,15,14,1,0,15,0,0,0,2,13
2020,6,INMUNOHISTOQUIMICA TEJIDOS SOLIDOS,Otros servicios de im†genes,8,5,3,0,8,0,0,0,2,6
2020,6,PARACENTESIS,Sonograf°a,1,0,1,0,1,0,0,0,0,1
2020,6,POLIPECTOM?A,Rectocismoidoscopia,1,1,0,0,1,0,0,0,1,0
2020,6,RECTOSIGMOIDOSCOP?A CA CU,Rectocismoidoscopia,1,1,0,0,1,0,0,0,0,1
2020,6,RX-TORAX PA,Radiograf°a,1,1,0,0,1,0,0,0,0,1
2020,6,SONOGRAFIA ABDOMINAL,Sonograf°a,1,1,0,0,1,0,0,0,1,0
2020,6,TERAPIA FISICA BASICA MAS MODALIDAD CINETICA,Otros servicios de im†genes,31,28,3,0,31,0,0,0,0,31
2020,6,TOMOGRAFIA ABDOMEN,Tomograf°a,1,1,0,0,1,0,0,0,0,1
2020,6,VIDEO COLONOSCOP?A DIAGN?STICA,Rectocismoidoscopia,19,17,2,0,19,0,0,0,4,15
2020,7,BIOPSIA POR TOMOGRAFIA ,Tomograf°a,5,1,4,0,5,0,0,0,1,4
2020,7,BIOPSIA PULMON DIRIGIDA POR SONOGRAFIA,Sonograf°a,1,1,0,0,1,0,0,0,0,1
2020,7,BIOPSIA SONODIRIGIDA CUELLO (GANGLIOS Y TIROIDES Y MASAS),Sonograf°a,1,0,1,0,1,0,0,0,1,0
2020,7,BIOPSIA SONODIRIGIDA DE MAMAS,Sonograf°a,26,21,5,0,25,0,0,1,0,26
2020,7,BIOPSIA SONODIRIGIDA DE PROSTATA,Sonograf°a,21,19,2,0,21,0,0,0,20,1
2020,7,BIOPSIA SONODIRIGIDA DE TIROIDES,Sonograf°a,15,10,5,0,15,0,0,0,1,14
2020,7,BIOPSIA SONODIRIGIDA PARTES BLANDAS (CON TRUCUT),Sonograf°a,3,1,2,0,3,0,0,0,0,3
2020,7,BIOPSIA TOMODIRIGIDA HEPATICA,Sonograf°a,1,1,0,0,1,0,0,0,0,1
2020,7,DRENAJE PERCUTANEO DE ABSCESOS Y COLECCIONES LIQUIDA,Sonograf°a,1,1,0,0,1,0,0,0,0,1
2020,7,ECOCARDIOGRAMA,Otros servicios de im†genes,54,37,16,0,53,1,0,0,13,41
2020,7,GASTROSCOPIA A TRAVES DE ESTOMA ARTIFICIAL SOD,Endoscop°as G†strica,19,12,7,0,19,0,0,0,4,15
2020,7,INMUNOHISTOQUIMICA TEJIDOS SOLIDOS,Otros servicios de im†genes,9,7,2,0,9,0,0,0,3,6
2020,7,MAMOGRAFIA BILATERAL,Mamograf°a,39,34,5,0,39,0,0,0,0,39
2020,7,MAMOGRAFIA UNILATERAL,Mamograf°a,6,6,0,0,6,0,0,0,0,6
2020,7,MRI COLUMNA LUMBAR,Resonancia MagnÇtica,16,13,3,0,16,0,0,0,4,12
2020,7,MRI COLUMNA SACRA,Resonancia MagnÇtica,2,2,0,0,2,0,0,0,1,1
2020,7,MRI DE ABDOMEN,Resonancia MagnÇtica,18,15,3,0,18,0,0,0,7,11
2020,7,PARACENTESIS,Sonograf°a,1,1,0,0,1,0,0,0,0,1
2020,7,POLIPECTOM?A,Rectocismoidoscopia,2,2,0,0,2,0,0,0,1,1
2020,7,RX-ABDOMEN SIMPLE AP,Radiograf°a,1,1,0,0,1,0,0,0,0,1
2020,7,RX-CODO AP Y LATERAL,Radiograf°a,1,0,1,0,1,0,0,0,0,1
2020,7,RX-COLUMNA CERVICAL AP,Radiograf°a,7,6,1,0,7,0,0,0,0,7
2020,7,RX-COLUMNA CERVICAL AP LAT Y OBLICUA,Radiograf°a,1,1,0,0,1,0,0,0,0,1
2020,7,RX-COLUMNA CERVICAL AP Y LATERAL,Radiograf°a,4,4,0,0,4,0,0,0,0,4
2020,7,RX-COLUMNA LUMBAR,Radiograf°a,3,2,1,0,3,0,0,0,1,2
2020,7,RX-COLUMNA LUMBO-SACRA AP Y LATERAL,Radiograf°a,3,2,1,0,3,0,0,0,0,3
2020,7,RX-DEDOS EN MANO,Radiograf°a,1,1,0,0,1,0,0,0,0,1
2020,7,RX-HOMBRO AP,Radiograf°a,3,2,1,0,3,0,0,0,0,3
2020,7,RX-HOMBRO AP Y OTRA PROYECCION,Radiograf°a,2,2,0,0,2,0,0,0,0,2
2020,7,RX-MANO (O AMBAS) 2 POSICIONES (AP Y OBLICUA),Radiograf°a,1,1,0,0,1,0,0,0,0,1
2020,7,RX-PELVIS AP Y LATERAL,Radiograf°a,1,1,0,0,1,0,0,0,0,1
2020,7,RX-RODILLA (AP Y LATERAL),Radiograf°a,4,4,0,0,4,0,0,0,0,4
2020,7,RX-SENOS PARANASALES,Radiograf°a,2,2,0,0,2,0,0,0,0,2
2020,7,RX-TORAX AP,Radiograf°a,2,1,1,0,2,0,0,0,0,2
2020,7,RX-TORAX PA,Radiograf°a,124,99,22,0,117,2,4,1,31,93
2020,7,SONOGRAFIA ABDOMINAL,Sonograf°a,36,24,12,0,36,0,0,0,13,23
2020,7,SONOGRAFIA DE CUELLO,Sonograf°a,1,1,0,0,1,0,0,0,0,1
2020,7,SONOGRAFIA DE MAMAS,Sonomamograf°a,91,73,18,0,90,0,0,1,1,90
2020,7,SONOGRAFIA DE TIROIDES,Sonograf°a,13,9,4,0,13,0,0,0,4,9
2020,7,SONOGRAFIA ESCROTAL (TESTICULO),Sonograf°a,2,2,0,0,2,0,0,0,2,0
2020,7,SONOGRAFIA PELVICA,Sonograf°a,5,3,2,0,5,0,0,0,1,4
2020,7,SONOGRAFIA PROSTATICA,Sonograf°a,3,3,0,0,3,0,0,0,3,0
2020,7,SONOGRAFIA TRANSVAGINAL,Sonograf°a,8,6,0,0,6,1,1,0,0,8
2020,7,TERAPIA FISICA BASICA MAS MODALIDAD CINETICA,Otros servicios de im†genes,55,39,16,0,55,0,0,0,4,51
2020,7,TOMOGRAFIA ABDOMEN,Tomograf°a,64,55,9,0,64,0,0,0,17,47
2020,7,TOMOGRAFIA COLUMNA LUMBAR,Tomograf°a,2,2,0,0,2,0,0,0,1,1
2020,7,TOMOGRAFIA CRANEO,Tomograf°a,22,19,3,0,22,0,0,0,7,15
2020,7,TOMOGRAFIA CUELLO (LARINGE O PARTES BLANDAS),Tomograf°a,5,5,0,0,5,0,0,0,3,2
2020,7,TOMOGRAFIA EXTREMIDADES INFERIORES,Tomograf°a,1,0,1,0,1,0,0,0,1,0
2020,7,TOMOGRAFIA PELVIS,Tomograf°a,3,3,0,0,3,0,0,0,0,3
2020,7,TOMOGRAFIA SENOS PARA NASALES,Tomograf°a,5,4,1,0,5,0,0,0,1,4
2020,7,TOMOGRAFIA TORAX,Tomograf°a,42,32,9,0,39,1,0,2,10,32
2020,7,ULTRASONOGRAF?A DE TEJIDOS BLANDOS EN LAS EXTREMIDADES INFERIORES CON ,Sonograf°a,1,1,0,0,1,0,0,0,1,0
2020,7,ULTRASONOGRAF?A DE TEJIDOS BLANDOS EN LAS EXTREMIDADES SUPERIORES CON ,Sonograf°a,3,1,2,0,3,0,0,0,0,3
2020,7,VIDEO COLONOSCOP?A DIAGN?STICA,Rectocismoidoscopia,20,12,8,0,20,0,0,0,7,13
2020,8,BIOPSIA POR TOMOGRAFIA ,Tomograf°a,16,12,4,0,16,0,0,0,7,9
2020,8,BIOPSIA SONODIRIGIDA DE MAMAS,Sonograf°a,28,16,11,0,27,0,0,1,0,28
2020,8,BIOPSIA SONODIRIGIDA DE PROSTATA,Sonograf°a,16,16,0,0,16,0,0,0,16,0
2020,8,BIOPSIA SONODIRIGIDA DE TIROIDES,Sonograf°a,15,8,6,0,14,0,1,0,1,14
2020,8,BIOPSIA SONODIRIGIDA PARTES BLANDAS (CON TRUCUT),Sonograf°a,1,1,0,0,1,0,0,0,0,1
2020,8,CITOSCOPIA ,Cistoscop°a,2,2,0,0,2,0,0,0,0,2
2020,8,DRENAJE PERCUTANEO DE ABSCESOS Y COLECCIONES LIQUIDA,Sonograf°a,1,0,1,0,1,0,0,0,1,0
2020,8,ECOCARDIOGRAMA,Otros servicios de im†genes,60,46,14,0,59,0,1,0,11,49
2020,8,GASTROSCOPIA A TRAVES DE ESTOMA ARTIFICIAL SOD,Endoscop°as G†strica,10,7,3,0,10,0,0,0,4,6
2020,8,INMUNOHISTOQUIMICA TEJIDOS SOLIDOS,Otros servicios de im†genes,12,5,5,0,12,0,0,0,3,9
2020,8,MAMOGRAFIA BILATERAL,Mamograf°a,50,42,8,0,49,0,1,0,0,50
2020,8,MAMOGRAFIA UNILATERAL,Mamograf°a,13,11,2,0,13,0,0,0,0,13
2020,8,MRI COLUMNA LUMBAR,Resonancia MagnÇtica,8,8,0,0,8,0,0,0,2,6
2020,8,MRI COLUMNA SACRA,Resonancia MagnÇtica,1,1,0,0,1,0,0,0,0,1
2020,8,MRI DE ABDOMEN,Resonancia MagnÇtica,10,7,3,0,8,0,0,2,1,9
2020,8,NEFROSTOMIA CERRADA,Otros servicios de im†genes,1,0,1,0,1,0,0,0,0,1
2020,8,POLIPECTOMIA ENDOSCOPICA DE ESOFAGO,Rectocismoidoscopia,1,0,1,0,1,0,0,0,0,1
2020,8,RX-ABDOMEN SIMPLE AP,Radiograf°a,2,2,0,0,2,0,0,0,1,1
2020,8,RX-ANTEBRAZO INCLUYENDO UNA ARTICULACION (AP Y LATERAL),Radiograf°a,1,1,0,0,1,0,0,0,0,1
2020,8,"RX-CERVICAL COMPLETA, INCLUYENDO ESTUDIOS EN FLEXION Y EXTENS",Radiograf°a,1,1,0,0,1,0,0,0,0,1
2020,8,RX-COLUMNA CERVICAL AP,Radiograf°a,6,5,1,0,5,0,0,1,0,6
2020,8,RX-COLUMNA CERVICAL AP LAT Y OBLICUA,Radiograf°a,2,2,0,0,2,0,0,0,0,2
2020,8,RX-COLUMNA CERVICAL AP Y LATERAL,Radiograf°a,5,5,0,0,5,0,0,0,0,5
2020,8,RX-COLUMNA DORSAL AP,Radiograf°a,1,1,0,0,1,0,0,0,0,1
2020,8,RX-COLUMNA DORSOLUMBAR,Radiograf°a,1,1,0,0,1,0,0,0,0,1
2020,8,RX-COLUMNA LUMBAR,Radiograf°a,5,4,1,0,5,0,0,0,1,4
2020,8,RX-COLUMNA LUMBO-SACRA AP Y LATERAL,Radiograf°a,3,3,0,0,3,0,0,0,1,2
2020,8,"RX-COLUMNA LUMBO-SACRA COMPLETA, MINIMO 4 POSICIONES",Radiograf°a,1,1,0,0,1,0,0,0,0,1
2020,8,RX-COLUMNA LUMBOSACRA,Radiograf°a,1,1,0,0,1,0,0,0,1,0
2020,8,RX-FEMUR (MUSLO) INCLUYENDO UNA ARTICULACION AP Y LATERAL,Radiograf°a,1,1,0,0,1,0,0,0,1,0
2020,8,RX-FEMUR (MUSLO) UNA POSICION,Radiograf°a,1,1,0,0,1,0,0,0,0,1
2020,8,RX-HOMBRO AP,Radiograf°a,6,6,0,0,6,0,0,0,1,5
2020,8,RX-MANO (O AMBAS) 2 POSICIONES (AP Y OBLICUA),Radiograf°a,1,0,1,0,1,0,0,0,1,0
2020,8,RX-PIE 2 POSICIONES,Radiograf°a,2,2,0,0,2,0,0,0,0,2
2020,8,RX-RODILLA (AP Y LATERAL),Radiograf°a,9,8,1,0,8,0,1,0,3,6
2020,8,RX-SENOS PARANASALES,Radiograf°a,1,1,0,0,1,0,0,0,0,1
2020,8,RX-TIBIA Y PERONE (AP Y LATERAL),Radiograf°a,1,1,0,0,1,0,0,0,0,1
2020,8,RX-TOBILLO 2 POSICIONES (AP Y LATERAL),Radiograf°a,2,2,0,0,2,0,0,0,0,2
2020,8,RX-TORAX PA,Radiograf°a,106,92,11,0,102,0,3,1,20,86
2020,8,SONOGRAFIA ABDOMINAL,Sonograf°a,27,21,5,0,26,0,1,0,7,20
2020,8,SONOGRAFIA DE AXILA,Sonograf°a,1,1,0,0,1,0,0,0,0,1
2020,8,SONOGRAFIA DE MAMAS,Sonomamograf°a,110,87,22,0,108,0,1,1,0,110
2020,8,SONOGRAFIA DE TIROIDES,Sonograf°a,16,13,3,0,15,0,0,1,1,15
2020,8,SONOGRAFIA ESCROTAL (TESTICULO),Sonograf°a,1,0,1,0,1,0,0,0,1,0
2020,8,SONOGRAFIA PELVICA,Sonograf°a,2,2,0,0,2,0,0,0,0,2
2020,8,SONOGRAFIA TRANSVAGINAL,Sonograf°a,12,11,0,0,11,0,0,1,0,12
2020,8,TERAPIA DESCONGESTIVA COMPLEJA,Otros servicios de im†genes,9,0,9,0,9,0,0,0,0,9
2020,8,TERAPIA FISICA BASICA MAS MODALIDAD CINETICA,Otros servicios de im†genes,63,56,7,0,63,0,0,0,2,61
2020,8,TOMA DE MUESTRA PAPANICOLAOU,Cistoscop°a,1,0,1,0,1,0,0,0,0,1
2020,8,TOMOGRAFIA ABDOMEN,Tomograf°a,47,36,11,0,44,0,2,1,14,33
2020,8,TOMOGRAFIA COLUMNA LUMBAR,Tomograf°a,1,1,0,0,1,0,0,0,0,1
2020,8,TOMOGRAFIA CRANEO,Tomograf°a,20,19,1,0,20,0,0,0,5,15
2020,8,TOMOGRAFIA CUELLO (LARINGE O PARTES BLANDAS),Tomograf°a,6,5,1,0,6,0,0,0,3,3
2020,8,TOMOGRAFIA EXTREMIDADES INFERIORES,Tomograf°a,1,1,0,0,1,0,0,0,0,1
2020,8,TOMOGRAFIA PELVIS,Tomograf°a,3,2,1,0,2,0,1,0,0,3
2020,8,TOMOGRAFIA SENOS PARA NASALES,Tomograf°a,5,3,2,0,5,0,0,0,0,5
2020,8,TOMOGRAFIA TORAX,Tomograf°a,50,40,9,0,50,0,0,0,8,42
2020,8,ULTRASONOGRAF?A DE TEJIDOS BLANDOS EN LAS EXTREMIDADES SUPERIORES CON ,Sonograf°a,3,2,1,0,2,0,0,1,0,3
2020,9,BIOPSIA POR TOMOGRAFIA ,Tomograf°a,14,11,2,0,14,0,0,0,4,10
2020,9,BIOPSIA SONODIRIGIDA DE MAMAS,Sonograf°a,29,22,6,0,29,0,0,0,0,29
2020,9,BIOPSIA SONODIRIGIDA DE PROSTATA,Sonograf°a,21,17,2,0,19,2,0,0,20,1
2020,9,BIOPSIA SONODIRIGIDA DE TIROIDES,Sonograf°a,23,20,3,0,22,0,1,0,0,23
2020,9,BIOPSIA SONODIRIGIDA PARTES BLANDAS (CON TRUCUT),Sonograf°a,1,1,0,0,1,0,0,0,0,1
2020,9,BIOPSIA TOMODIRIGIDA HEPATICA,Sonograf°a,2,2,0,0,2,0,0,0,1,1
2020,9,CITOSCOPIA ,Cistoscop°a,2,1,1,0,2,0,0,0,0,2
2020,9,ECOCARDIOGRAMA,Otros servicios de im†genes,75,61,13,0,73,0,2,0,14,61
2020,9,GASTROSCOPIA A TRAVES DE ESTOMA ARTIFICIAL SOD,Endoscop°as G†strica,12,7,5,0,11,0,1,0,4,8
2020,9,INMUNOHISTOQUIMICA TEJIDOS L?QUIDOS (MEDULA Y SANGRE),Otros servicios de im†genes,1,0,1,0,1,0,0,0,1,0
2020,9,INMUNOHISTOQUIMICA TEJIDOS SOLIDOS,Otros servicios de im†genes,16,7,8,0,15,0,1,0,4,12
2020,9,MAMOGRAFIA BILATERAL,Mamograf°a,80,63,16,0,74,0,2,4,1,79
2020,9,MAMOGRAFIA UNILATERAL,Mamograf°a,8,6,2,0,8,0,0,0,0,8
2020,9,MARCAJE POR SONOGRAFIA,Sonograf°a,3,1,2,0,1,0,0,2,0,3
2020,9,MRI COLUMNA LUMBAR,Resonancia MagnÇtica,8,8,0,0,8,0,0,0,2,6
2020,9,MRI DE ABDOMEN,Resonancia MagnÇtica,9,9,0,0,9,0,0,0,2,7
2020,9,REVISION DE BIOPSIA EXTERNA,Otros servicios de im†genes,1,1,0,0,1,0,0,0,0,1
2020,9,RX-BASE DE CRANEO,Radiograf°a,1,1,0,0,1,0,0,0,0,1
2020,9,RX-CADERA COMPARATIVA,Radiograf°a,2,2,0,0,2,0,0,0,1,1
2020,9,RX-CODO AP Y LATERAL,Radiograf°a,2,1,1,0,2,0,0,0,1,1
2020,9,RX-COLUMNA CERVICAL AP,Radiograf°a,2,2,0,0,1,0,0,1,1,1
2020,9,RX-COLUMNA CERVICAL AP Y LATERAL,Radiograf°a,5,5,0,0,5,0,0,0,2,3
2020,9,RX-COLUMNA DORSAL AP,Radiograf°a,1,1,0,0,1,0,0,0,0,1
2020,9,RX-COLUMNA DORSOLUMBAR,Radiograf°a,2,1,0,0,2,0,0,0,0,2
2020,9,RX-COLUMNA LUMBAR,Radiograf°a,5,5,0,0,4,0,1,0,1,4
2020,9,RX-COLUMNA LUMBO-SACRA AP Y LATERAL,Radiograf°a,3,3,0,0,3,0,0,0,2,1
2020,9,RX-COLUMNA LUMBOSACRA,Radiograf°a,2,2,0,0,2,0,0,0,0,2
2020,9,RX-CUELLO PARA TEJIDOS BLANDOS,Radiograf°a,1,1,0,0,1,0,0,0,0,1
2020,9,RX-DEDOS EN MANO,Radiograf°a,1,1,0,0,1,0,0,0,0,1
2020,9,RX-FEMUR (MUSLO) UNA POSICION,Radiograf°a,1,1,0,0,1,0,0,0,0,1
2020,9,RX-HOMBRO AP,Radiograf°a,2,2,0,0,1,0,0,1,0,2
2020,9,RX-HOMBRO AP Y OTRA PROYECCION,Radiograf°a,2,2,0,0,2,0,0,0,0,2
2020,9,"RX-HUMERO AP Y LATERAL, INCLUYENDO UNA ARTICULACION",Radiograf°a,3,3,0,0,3,0,0,0,0,3
2020,9,RX-MANO (O AMBAS) 2 POSICIONES (AP Y OBLICUA),Radiograf°a,1,1,0,0,1,0,0,0,0,1
2020,9,RX-MU•ECA AP Y LATERAL,Radiograf°a,1,1,0,0,1,0,0,0,1,0
2020,9,RX-MU•ECA UNA POSICION,Radiograf°a,1,1,0,0,1,0,0,0,1,0
2020,9,RX-PELVIS AP,Radiograf°a,3,3,0,0,3,0,0,0,1,2
2020,9,RX-PIE 2 POSICIONES,Radiograf°a,5,4,1,0,4,0,0,1,2,3
2020,9,RX-PIE ESTUDIO DE RUTINA COMPLETO MINIMO DE 4 POS,Radiograf°a,1,1,0,0,1,0,0,0,0,1
2020,9,RX-RODILLA (AP Y LATERAL),Radiograf°a,11,11,0,0,11,0,0,0,2,9
2020,9,RX-SENOS PARANASALES,Radiograf°a,2,2,0,0,2,0,0,0,1,1
2020,9,RX-TORAX 2 POSICIONES (PA Y 1 OBLICUA / PA Y LATERAL),Radiograf°a,2,2,0,0,2,0,0,0,1,1
2020,9,RX-TORAX AP,Radiograf°a,4,2,2,0,4,0,0,0,3,1
2020,9,RX-TORAX PA,Radiograf°a,149,126,23,0,147,0,2,0,42,107
2020,9,SONOGRAFIA ABDOMINAL,Sonograf°a,42,30,12,0,42,0,0,0,16,26
2020,9,SONOGRAFIA DE CUELLO,Sonograf°a,4,4,0,0,4,0,0,0,3,1
2020,9,SONOGRAFIA DE MAMAS,Sonomamograf°a,139,103,35,0,133,0,2,4,3,136
2020,9,SONOGRAFIA DE TIROIDES,Sonograf°a,23,16,7,0,23,0,0,0,4,19
2020,9,SONOGRAFIA PELVICA,Sonograf°a,5,5,0,0,5,0,0,0,0,5
2020,9,SONOGRAFIA PROSTATICA,Sonograf°a,3,3,0,0,3,0,0,0,3,0
2020,9,SONOGRAFIA TRANSVAGINAL,Sonograf°a,26,24,2,0,26,0,0,0,0,26
2020,9,TERAPIA DESCONGESTIVA COMPLEJA,Otros servicios de im†genes,1,0,1,0,1,0,0,0,0,1
2020,9,TERAPIA FISICA BASICA MAS MODALIDAD CINETICA,Otros servicios de im†genes,66,46,20,0,66,0,0,0,0,66
2020,9,TOMOGRAFIA ABDOMEN,Tomograf°a,52,45,7,0,49,0,1,2,16,36
2020,9,TOMOGRAFIA COLUMNA CERVICAL,Tomograf°a,1,1,0,0,1,0,0,0,0,1
2020,9,TOMOGRAFIA COLUMNA DORSAL,Tomograf°a,1,1,0,0,1,0,0,0,0,1
2020,9,TOMOGRAFIA COLUMNA LUMBAR,Tomograf°a,1,1,0,0,1,0,0,0,0,1
2020,9,TOMOGRAFIA CRANEO,Tomograf°a,23,20,3,0,23,0,0,0,11,12
2020,9,TOMOGRAFIA CUELLO (LARINGE O PARTES BLANDAS),Tomograf°a,13,8,5,0,13,0,0,0,9,4
2020,9,TOMOGRAFIA EXTREMIDADES INFERIORES,Tomograf°a,1,1,0,0,1,0,0,0,0,1
2020,9,TOMOGRAFIA PELVIS,Tomograf°a,4,4,0,0,4,0,0,0,1,3
2020,9,TOMOGRAFIA SENOS PARA NASALES,Tomograf°a,4,3,1,0,4,0,0,0,1,3
2020,9,TOMOGRAFIA TORAX,Tomograf°a,53,46,7,0,53,0,0,0,9,44
2020,9,ULTRASONOGRAF?A DE PROSTATA TRANSRECTAL,Sonograf°a,1,0,1,0,1,0,0,0,1,0
2020,9,ULTRASONOGRAF?A DE TEJIDOS BLANDOS EN LAS EXTREMIDADES INFERIORES CON ,Sonograf°a,3,3,0,0,3,0,0,0,1,2
2020,9,ULTRASONOGRAF?A DE TEJIDOS BLANDOS EN LAS EXTREMIDADES SUPERIORES CON ,Sonograf°a,5,4,1,0,5,0,0,0,2,3
2020,9,ULTRASONOGRAFIAS DIAGNOSTICAS DE TEJIDOS BLANDOS DE PARED ABDOMINAL Y ,Sonograf°a,1,0,1,0,1,0,0,0,0,1
2020,10,BIOPSIA POR TOMOGRAFIA ,Tomograf°a,10,6,4,0,10,0,0,0,4,6
2020,10,BIOPSIA SONODIRIGIDA DE MAMAS,Sonograf°a,39,27,12,0,39,0,0,0,0,39
2020,10,BIOPSIA SONODIRIGIDA DE MAMAS CON TRUCUT + AGUJA,Sonograf°a,1,0,1,0,1,0,0,0,0,1
2020,10,BIOPSIA SONODIRIGIDA DE PROSTATA,Sonograf°a,25,22,3,0,25,0,0,0,24,1
2020,10,BIOPSIA SONODIRIGIDA DE TIROIDES,Sonograf°a,23,16,7,0,23,0,0,0,1,22
2020,10,BIOPSIA SONODIRIGIDA PARTES BLANDAS (CON TRUCUT),Sonograf°a,6,3,3,0,6,0,0,0,2,4
2020,10,CITOSCOPIA ,Cistoscop°a,3,2,1,0,3,0,0,0,1,2
2020,10,COLPOSCOPIA CON BIOPSIA,Colposcop°a,5,4,1,0,5,0,0,0,0,5
2020,10,COMPRESION FOCAL UNILATERAL,Otros servicios de im†genes,4,4,0,0,4,0,0,0,0,4
2020,10,DRENAJE PERCUTANEO DE ABSCESOS Y COLECCIONES LIQUIDA,Sonograf°a,5,5,0,0,5,0,0,0,2,3
2020,10,ECOCARDIOGRAMA,Otros servicios de im†genes,138,117,21,0,137,0,1,0,38,100
2020,10,ESTUDIO DE COLORACION BASICA EN CITOLOGIA CERVICOVAGINAL (PAPANICOLAU),Otros servicios de im†genes,7,6,1,0,7,0,0,0,0,7
2020,10,GASTROSCOPIA A TRAVES DE ESTOMA ARTIFICIAL SOD,Endoscop°as G†strica,21,19,2,0,21,0,0,0,7,14
2020,10,INMUNOHISTOQUIMICA TEJIDOS SOLIDOS,Otros servicios de im†genes,19,7,12,0,19,0,0,0,2,17
2020,10,MAMOGRAFIA BILATERAL,Mamograf°a,283,237,43,0,278,0,2,3,0,283
2020,10,MAMOGRAFIA UNILATERAL,Mamograf°a,12,10,2,0,12,0,0,0,0,12
2020,10,MARCAJE POR SONOGRAFIA,Sonograf°a,2,2,0,0,2,0,0,0,0,2
2020,10,MRI COLUMNA LUMBAR,Resonancia MagnÇtica,27,24,3,0,27,0,0,0,6,21
2020,10,MRI COLUMNA SACRA,Resonancia MagnÇtica,2,2,0,0,2,0,0,0,1,1
2020,10,MRI DE ABDOMEN,Resonancia MagnÇtica,23,20,2,0,22,1,0,0,5,18
2020,10,PARACENTESIS,Sonograf°a,3,2,1,0,3,0,0,0,0,3
2020,10,RX-ABDOMEN SIMPLE AP,Radiograf°a,5,4,1,0,5,0,0,0,3,2
2020,10,RX-CADERA COMPARATIVA,Radiograf°a,3,3,0,0,3,0,0,0,1,2
2020,10,RX-CODO AP Y LATERAL,Radiograf°a,1,1,0,0,1,0,0,0,0,1
2020,10,RX-COLUMNA CERVICAL AP,Radiograf°a,6,4,1,0,6,0,0,0,2,4
2020,10,RX-COLUMNA CERVICAL AP LAT Y OBLICUA,Radiograf°a,1,1,0,0,1,0,0,0,0,1
2020,10,RX-COLUMNA CERVICAL AP Y LATERAL,Radiograf°a,6,5,0,0,6,0,0,0,2,4
2020,10,RX-COLUMNA DORSAL AP,Radiograf°a,1,1,0,0,1,0,0,0,0,1
2020,10,RX-COLUMNA DORSOLUMBAR,Radiograf°a,4,4,0,0,4,0,0,0,0,4
2020,10,RX-COLUMNA LUMBAR,Radiograf°a,9,8,1,0,8,0,0,1,1,8
2020,10,RX-COLUMNA LUMBO-SACRA AP Y LATERAL,Radiograf°a,2,2,0,0,2,0,0,0,1,1
2020,10,RX-COLUMNA LUMBOSACRA,Radiograf°a,2,2,0,0,2,0,0,0,0,2
2020,10,RX-CUELLO PARA TEJIDOS BLANDOS,Radiograf°a,2,2,0,0,1,0,0,1,1,1
2020,10,RX-DEDOS EN MANO,Radiograf°a,1,1,0,0,1,0,0,0,1,0
2020,10,RX-HOMBRO AP,Radiograf°a,8,8,0,0,8,0,0,0,2,6
2020,10,RX-HOMBRO AP Y OTRA PROYECCION,Radiograf°a,1,1,0,0,0,0,1,0,0,1
2020,10,"RX-HUMERO AP Y LATERAL, INCLUYENDO UNA ARTICULACION",Radiograf°a,1,1,0,0,0,0,0,1,0,1
2020,10,RX-MANO (O AMBAS) 2 POSICIONES (AP Y OBLICUA),Radiograf°a,1,1,0,0,1,0,0,0,0,1
2020,10,RX-PELVIS AP,Radiograf°a,5,5,0,0,5,0,0,0,1,4
2020,10,RX-PELVIS AP Y LATERAL,Radiograf°a,1,1,0,0,1,0,0,0,0,1
2020,10,RX-PIE 2 POSICIONES,Radiograf°a,3,3,0,0,3,0,0,0,1,2
2020,10,RX-RODILLA (AP Y LATERAL),Radiograf°a,7,6,1,0,7,0,0,0,2,5
2020,10,RX-SENOS PARANASALES,Radiograf°a,3,3,0,0,3,0,0,0,0,3
2020,10,RX-TIBIA Y PERONE (AP Y LATERAL),Radiograf°a,2,2,0,0,2,0,0,0,1,1
2020,10,RX-TOBILLO 2 POSICIONES (AP Y LATERAL),Radiograf°a,1,1,0,0,1,0,0,0,1,0
2020,10,RX-TORAX AP,Radiograf°a,3,2,1,0,3,0,0,0,0,3
2020,10,RX-TORAX PA,Radiograf°a,321,266,51,0,311,3,3,4,81,240
